,Datetime,Tweet_id,Content
1100,2020-10-29 16:27:32+00:00,1321851171431206917,"As we look towards the holidays ; begin to plan gatherings, NCDHHS is launching a new advertisement as part of the statewide ""Whatever Your Reason"" campaign. This is to remind everyone the decision to wear a mask is not about “who you know, or how well you know them."" "
1101,2020-10-28 20:58:43+00:00,1321557027152297984,"3️⃣ We can learn how to live with this virus. But living with it doesn’t mean ignoring it. Living with it means practicing the 3 Ws – wearing a face mask, waiting six feet part, and washing your hands. And whatever your reason, get behind the mask."
1102,2020-10-28 20:51:33+00:00,1321555225577074688,"➡️ Beginning next week, we’ll be airing a new ad that reminds everyone that the decision to wear a mask is not about “who you know, or how well you know them.” 

Check them out: 
📺 English: 

📺 Spanish: "
1103,2020-10-28 20:49:42+00:00,1321554759195652097,"Today, we need people to hear us loud and clear: if you're gathered with anyone who does not live in your household, you are at risk and they are too. Wear a mask and practice social distancing. 

More guidance on gatherings: 

(3/3)"
1104,2020-10-24 18:00:57+00:00,1320062739306471429,"There are simple steps we can all take to protect ourselves from COVID-19: 

1. Wear a cloth mask over your nose and mouth
2. Wait 6 feet apart
3. Wash your hands or use hand sanitizer
4. Download the SlowCOVIDNC app

Learn more about this free app at  "
1105,2020-10-23 20:05:07+00:00,1319731601035677698,"“We are doing everything we can to slow the spread of this virus. This simple fact is we can’t do it on our own. Ignoring the virus doesn’t make it go away, just the opposite,” -Dr. Mandy Cohen, NCDHHS Secretary

Let's work together, NC. Whatever your reason, get behind the mask. "
1106,2020-10-22 15:13:30+00:00,1319295824698904576,"But remember, wearing a cloth mask doesn’t take the place of the other Ws. We need all three to slow the spread of COVID-19. 

WEAR a cloth covering over your nose and mouth, WAIT 6 feet from others and WASH your hands to protect you, your loved ones and neighbors."
1107,2020-10-21 22:10:12+00:00,1319038302369046530,"So we must keep prevention at the forefront. It's critical that we focus on the basics — wear a mask, wash your hands, wait 6 feet apart from others. This helped lower our numbers over the summer, and they are still our best tools.

(2/2)"
1108,2020-10-21 22:09:09+00:00,1319038036567597057,"➡️ Wearing a mask is not about how well you know someone. When you are with someone you don’t live with, wear a mask over your mouth and nose. This is scientifically proven to reduce the risk of exposing someone to COVID-19.

(1/2)"
1109,2020-10-21 00:02:28+00:00,1318704166051762176,"Whether you use a washing machine or wash by hand, remember to wash your cloth mask after each use. 

If you're using a single-use mask, please safely discard it in garbage bins only. For proper techniques, follow these instructions from the CDC:  "
1110,2020-10-19 16:15:54+00:00,1318224364853207042,"On this , find your reason to get behind the mask! "
1111,2020-10-17 13:12:24+00:00,1317453407607754752,"Happy Saturday, NC! 

We have the tools to slow the spread and protect one another from COVID-19. Keep practicing the 3 Ws and whatever your reason, get behind the mask. "
1112,2020-10-16 19:08:23+00:00,1317180605520474112,"Masks have been proven to slow the spread of COVID-19, especially if worn correctly and collectively. Whatever your reason, get behind the mask."
1113,2020-10-15 23:17:33+00:00,1316880924261281792,"Find your reason to wear one: maybe it’s to help keep your neighborhood small business open, maybe it’s so your children can be in the classroom, maybe it’s to say thank you to a frontline worker. Whatever your reason, get behind the mask. 

(2/2)"
1114,2020-10-15 23:17:33+00:00,1316880922923286528,"➡️ We have the tools to slow the spread and protect one another. The science is clear on masks - they work. Wear a mask every time you're with people you don't live with.

(1/2)"
1115,2020-10-15 18:10:38+00:00,1316803687998611456,"North Carolina residents who plan to vote in-person should wear a face mask and keep it on throughout the voting process, stay 6 feet apart from others while at the polling location, and wash their hands with soap and water for 20 seconds before and after voting."
1116,2020-10-15 16:14:02+00:00,1316774341057474561,"No matter how small the number of people you are with, if you don’t live with them, you need to:

• Wear a mask over your mouth and nose
• Wait 6 feet apart
• Wash your hands frequently"
1117,2020-10-13 22:01:36+00:00,1316137034394730496,"This means always practicing the 3 Ws to protect you and your community: 

- Wearing a face mask properly over your nose and mouth.

- Waiting 6 feet apart from others and avoiding large crowds.

- Washing your hands frequently.

(2/2)"
1118,2020-10-12 12:09:01+00:00,1315625517324947456,"Here’s to you, NC! 

Thanks for WEARING your cloth mask when you leave home! Combined with WAITING 6 feet from others and WASHING your hands or using hand sanitizer, you can help slow the spread of . "
1119,2020-10-09 19:44:57+00:00,1314653094559592448,"We all have reasons to get behind the mask, what's yours?

If you leave home this weekend remember to practice all 3 Ws:
WEAR a cloth mask over your nose and mouth
WAIT 6 feet apart and avoid close contact
WASH your hands or use hand sanitizer "
1120,2020-10-06 21:56:38+00:00,1313599070309625859,"We can slow the spread and support North Carolina’s recovery. Just wear, wait, wash. And whatever your reason, get behind the mask.  

(2/2)"
1121,2020-10-06 21:55:25+00:00,1313598765199130636,"➡️ While testing is important, it is insufficient on its own. The 3 Ws – wear a mask, wait 6 feet apart and wash your hands - make the biggest difference.

(1/3)"
1122,2020-10-05 18:10:32+00:00,1313179781115109376,"Protect yourself from :

1. Wear a cloth mask over your nose and mouth
2. Wait 6 feet apart
3. Wash your hands or use hand sanitizer
4. Download the  app

Learn more at about this free app at  "
1123,2020-10-05 15:45:29+00:00,1313143277978292226,"It's ! 

WEAR a cloth mask over your nose and mouth when you leave home – except for times you are able to stay 6 feet from others. 

Questions about cloth face coverings? 
See our Frequently Asked Questions:  "
1124,2020-10-04 23:16:00+00:00,1312894266679590912,"The 3 Ws are important in all public settings and can help us slow the spread of COVID-19. 

WEAR a cloth mask over your nose and mouth.
WAIT 6 feet apart. Avoid close contact.
WASH your hands or use hand sanitizer. "
1125,2020-10-03 00:29:09+00:00,1312187902370086913,"This weekend, if you leave home, remember to get behind the mask! "
1126,2020-10-02 21:18:17+00:00,1312139866239430658,"Remember, when you leave home, WEAR a cloth mask over your nose and mouth, WAIT 6 feet apart to avoid close contact, and always WASH your hands or use hand sanitizer."
1127,2020-09-30 20:13:44+00:00,1311398848821161990,"📊 While the four key COVID-19 key metrics remain stable, our progress is fragile. To protect our progress, please remember to practice the 3 Ws: Wear, Wait and Wash and get your flu shot. 

And, whatever your reason: Get behind the mask."
1128,2020-09-28 19:14:40+00:00,1310659208585543682,"Happy !

Remember your 3Ws to protect our state as well as your family and neighbors from COVID-19. When you leave home, WEAR a cloth mask over your nose and mouth, WAIT 6 feet apart. Avoid close contact, and WASH your hands or use hand sanitizer.

! "
1129,2020-09-26 22:30:00+00:00,1309983589883408384,"The risk of  transmission is lower when you wear a cloth mask over your nose and mouth.

Remember, people in North Carolina must wear face coverings when in public places where physical distancing is not possible:  "
1130,2020-09-26 16:00:03+00:00,1309885454909689856,"Here are a few items to add to your weekend checklist:

☑️ Get a flu shot (

☑️ Download the SlowCOVIDNC app

☑️ Fill out the 2020 Census (

☑️ Whatever your reason, get behind the mask! "
1131,2020-09-26 12:38:50+00:00,1309834815223537666,"Wearing a mask in public settings is a simple action that could save lives, including your own.
What’s your reason to ? "
1132,2020-09-25 12:13:00+00:00,1309465928787263488,"Thank you to all the essential, front-line workers helping North Carolinians every day!

And also, thank you to all those practicing the 3 Ws: WEARING your cloth mask when you leave home, WAITING 6 ft from others ; WASHING your hands or using hand sanitizer. "
1133,2020-09-23 16:59:50+00:00,1308813336642023426,"Remember to WAIT 6 feet from others -- whether you are outdoors or indoors. Even when wearing a cloth mask over your nose and mouth, you should still keep your distance!  

To protect you and your family from  we must . 
 "
1134,2020-09-23 13:44:52+00:00,1308764269765439489,"We miss spending time with our friends; we miss family gatherings; we miss hugging our loved ones. We want to get back to work and back to school. 

So, whatever your reason, get behind the mask. "
1135,2020-09-22 18:12:17+00:00,1308469182393012226,"So get your flu shot and download the SlowCOVIDNC app to keep North Carolina as healthy as possible.
And as always practice the 3Ws – wear a face covering over your nose and mouth, wait six feet apart, and wash your hands often.  And whatever your reason, get behind the mask."
1136,2020-09-22 12:31:51+00:00,1308383505777332226,"Happy 1st day of fall, NC! 

If you leave home, know your Ws!  

WEAR a cloth mask over your nose and mouth.  
WAIT 6 feet apart. Avoid close contact.  
WASH your hands or use hand sanitizer.  

 "
1137,2020-09-18 19:00:02+00:00,1307031644461821952,"Whether you use a washing machine or wash by hand, remember to wash your cloth mask after each use. If you're using a single-use mask, please safely discard it in garbage bins only.

Additional guidelines from the CDC:  "
1138,2020-09-17 22:19:08+00:00,1306719363970416640,"Our individual actions like those 3 Ws will keep our school doors open. That also means getting your flu shot and wearing a face covering over your nose and mouth, waiting 6 feet apart, and washing your hands often. 

✅ And whatever your reason: Get Behind The Mask.

(2/2)"
1139,2020-09-17 16:01:09+00:00,1306624240427261952,"Wearing a cloth mask in public settings is a simple but powerful action to  of . 

If we all wear a cloth mask over our nose and mouth, we can continue to stabilize our COVID-19 trends. "
1140,2020-09-16 18:23:33+00:00,1306297687655022595,"Follow this guidance from the CDC when removing your mask. If you're using a single-use mask, please safely discard it in garbage bins only. "
1141,2020-09-15 21:37:24+00:00,1305984083042824192,"➡️ North Carolina, keep up the great work practicing the 3Ws: wearing a face covering over your nose and mouth, waiting 6 feet apart, and washing your hands often. And whatever your reason, get behind the mask."
1142,2020-09-14 22:19:48+00:00,1305632368594690048,"There is a reason behind every mask. 
What’s yours? "
1143,2020-09-14 17:14:37+00:00,1305555565662343174,"Headed to your local playground? 

Make sure you stay safe while getting some exercise and outside time! Practice the 3 Ws in all settings: wear a cloth mask over your nose and mouth, use hand sanitizer, and practice social distancing from others outside your household. "
1144,2020-09-14 15:46:56+00:00,1305533498573324288,"It's , NC!

Remember to WEAR a cloth mask over your nose and mouth when you leave home – except for times you are outside and able to stay 6 feet from others. "
1145,2020-09-12 13:07:30+00:00,1304768600696393730,"North Carolina, thank you for WEARING your cloth mask when you leave home! 

Combined with WAITING 6 feet from others and WASHING your hands or using hand sanitizer, you can continue to help  of . "
1146,2020-09-11 20:39:58+00:00,1304520080819134464,"If you leave home this weekend, know your Ws!

WEAR a cloth mask over your nose and mouth.
WAIT 6 feet apart. Avoid close contact.
WASH your hands or use hand sanitizer.

 "
1147,2020-09-10 20:59:49+00:00,1304162686784212994,"Wear. Wait. Wash. 
And whatever your reason, get behind the mask.

(3/3)"
1148,2020-09-10 20:56:41+00:00,1304161897374257155,"She wants us to remember that any time you are with people who don’t live under your roof, you should be wearing a mask – whether you’re with friends or family or out in the community.

(2/2)"
1149,2020-09-09 19:42:41+00:00,1303780889437052931,"ICYMI: The “Whatever Your Reason” campaign, a new statewide campaign to encourage all to wear a mask in our fight against , launched last week. This NC campaign features real people ; places, focusing on reasons North Carolinians choose, everyday, to help . "
1150,2020-09-09 16:29:52+00:00,1303732362770100226,"NC is currently in Phase 2.5.

This means North Carolinians must continue to stay vigilant on mask wearing and social distancing. Learn more about what Phase 2.5 means for NC and don't forget to WEAR, WAIT, and WASH:  "
1151,2020-09-08 16:02:07+00:00,1303362994458554369,"Reminder: Wash your cloth mask after EACH use. 

Washing your cloth mask is just as important as wearing them! You can use a washing machine or wash them by hand but make sure you are using proper techniques given from the CDC:  "
1152,2020-09-06 19:02:39+00:00,1302683650874658818,"COVID-19 doesn’t take holidays off. Continue practicing the 3 Ws anytime you are around those who are not in your immediate household. 

WEAR a cloth mask in public.
WAIT 6 feet apart anytime you’re outside your home. 
WASH your hands or use sanitizer. "
1153,2020-09-05 18:46:36+00:00,1302317221545496577,"NC parks and greenways are always great places to enjoy, especially during this holiday weekend. But be sure to stay at least 6 ft away from people not in your household and cover your mouth and nose with a cloth mask when you cannot maintain a 6 ft distance from others. "
1154,2020-09-04 16:00:12+00:00,1301912957329211394,"Whatever Your Reason, Get Behind the Mask. 
Check out the new NCDHHS public campaign and learn how you can help stop the spread of .

More details on this campaign: 

 
 "
1155,2020-09-03 21:25:24+00:00,1301632410568671233,"➡️ ICYMI: Governor Cooper announced that NC will take a modest step forward and move into Phase 2.5 starting this Friday, Sept. 4 at 5 p.m. 

Mask mandates and other prevention methods remain in effect and are even more important to contain the virus. "
1156,2020-09-03 21:25:00+00:00,1301632308038909952,"The campaign features real people in NC and the personal reasons they choose, every day, to wear a mask. The campaign's prevention message reaches people across the state, intentionally focusing on historically marginalized communications most impacted by the pandemic.

(2/3)"
1157,2020-09-03 21:24:59+00:00,1301632306566758400,"💜 Today, NCDHHS launched the “Whatever Your Reason” campaign, a new statewide public campaign to encourage every North Carolinian to wear a mask in our collective fight against .

(1/3)"
1158,2020-09-03 18:47:23+00:00,1301592646201356290,"The “Whatever Your Reason” campaign, a new statewide public campaign to encourage every North Carolinian to wear a mask in our collective fight against COVID-19, is being launched today by NCDHHS. 

Whatever your reason, get behind the mask. Learn more:  "
1159,2020-09-02 22:28:53+00:00,1301285997532020738,"📣 ICYMI: NC will take a modest step forward into Phase 2.5 starting this Friday, 9/4/2020 at 5 p.m. 

North Carolinians must stay vigilant on mask wearing and social distancing. Learn more about what 2.5 means for NC and don't forget to WEAR, WAIT, WASH.  "
1160,2020-09-01 20:43:24+00:00,1300897064373514240,"Mask mandates and other prevention methods remain in effect and are even more important to contain the virus. 

(2/2)"
1161,2020-08-31 23:36:44+00:00,1300578300071424002,"If you’re making plans for Labor Day, think about how you’ll include the 3 Ws. WEAR a cloth mask over your nose and mouth. WAIT 6 feet apart and avoid close contact. WASH your hands or use hand sanitizer. 


 "
1162,2020-08-31 16:42:44+00:00,1300474109755883525,"It's  NC! Don't forget to WEAR a cloth mask over your nose and mouth when you leave home – except for times you are outside and able to stay 6 feet from others. 

Questions about cloth face coverings? See our Frequently Asked Questions:  "
1163,2020-08-29 18:10:46+00:00,1299771490662055936,"This weekend, if you leave home, know your Ws!

WEAR a cloth mask over your nose and mouth.
WAIT 6 feet apart. Avoid close contact.
WASH your hands or use hand sanitizer.

 "
1164,2020-08-28 17:14:45+00:00,1299395006172721153,"North Carolina parks and greenways are always great places to enjoy.  But during , be sure to stay at least 6 ft away from people not in your household and cover your mouth and nose with a cloth mask when you cannot maintain a 6 ft distance from others. "
1165,2020-08-26 22:12:05+00:00,1298745056023597056,"WEAR a mask over your nose and mouth. 
WAIT 6 feet apart. 
WASH your hands. "
1166,2020-08-25 21:59:54+00:00,1298379599945048065,"😷 WEAR a cloth mask over your nose and mouth.

6️⃣ WAIT 6 feet apart. Avoid close contact.

🚿 WASH your hands or use hand sanitizer. "
1167,2020-08-25 21:46:44+00:00,1298376289095745539,"WEAR a cloth mask over your mouth and nose whenever you are around people who are not in your household. Public doesn’t just mean places like the grocery store or the post office. Public also means gathering with extended family or close friends, or going to work. 

(1/2)"
1168,2020-08-25 12:39:55+00:00,1298238676187729920,"Thanks for your efforts to ! 

When you head out the door, you’re grabbing your mask, along with your phone and keys. With your help, we can continue to  of . "
1169,2020-08-21 17:27:50+00:00,1296861583210098696,". posted updated guidance for colleges and universities, further emphasizing the work needed to reduce the risk of spreading , such as wearing a cloth mask and limiting social gatherings. "
1170,2020-08-19 22:15:04+00:00,1296209093237981185,"But remember that this progress is fragile and means following the 3 Ws every day: wear a cloth mask over your nose and mouth, wait 6 feet apart, and wash your hands often.

(2/2)"
1171,2020-08-19 22:12:46+00:00,1296208511487971328,🎓 NCDHHS and local health departments are engaging with UNC-Chapel Hill and other public and private college campuses to ensure that colleges are following health guidance and that real enforcement of the mass gathering limits and mask wearing is happening.
1172,2020-08-19 22:10:01+00:00,1296207819075543041,"📊 Our key metrics show most of NC’s indicators remain stable and some are declining. We can do even better if everyone would practice the 3 Ws – wearing a mask, waiting 6 feet apart ; washing your hands. 

(1/2)"
1173,2020-08-17 21:32:16+00:00,1295473545238085632,"3️⃣ Remember your 3Ws: Protect your family and neighbors and continue to ! When you leave home, WEAR a cloth mask over your nose and mouth. When in public, WAIT 6 feet apart to avoid close contact. And WASH your hands or use hand sanitizer. 

"
1174,2020-09-23 18:34:00+00:00,1308837032643432448,"Simple things to help keep yourself ; others healthy: Wash your hands often with soap for 20+ secs, wear a cloth face mask, stay home when sick, stay 6 feet apart from others in public. Find answers to more FAQs from  COVID-19 Prevention Network:  "
1175,2020-09-04 13:22:53+00:00,1301873370418442241,"You are an essential part of NIH’s efforts to help prevent the spread of  – whether it’s getting tested, enrolling in clinical trials, or wearing a face mask, there is something you can do. Click to learn more:  "
1176,2020-11-03 16:43:55+00:00,1323667230756884484,"If everyone would wear a  when they go out in public, more than 130,000  deaths could be prevented this winter. Details about this new modeling study on my blog.   "
1177,2020-08-25 14:12:21+00:00,1298261939160674305,Wearing a mask in public is an important way to limit the spread of . A new study shows just how much of a difference it can make.  
1178,2020-09-04 20:33:29+00:00,1301981734741962753,"You are an essential part of ’s efforts to help prevent the spread of  – whether it’s getting tested, enrolling in clinical trials, or wearing a face mask, there is something you can do. Click to learn more: "
1179,2020-09-15 14:30:28+00:00,1305876645501448194," General addressing the  news Board of Regents — calling out to Wear your Mask, Watch your distance, Wash your hands and we will overcome this pandemic and it’s effects on our society!"
1180,2020-10-31 18:25:03+00:00,1322605520793096192,"Happy Halloween, NYC! Remember to take precautions this year to slow the spread of :
🎃Do not go to parties or gather in large groups
🎃Celebrate outdoors
🎃Wear a face covering over any costume mask
More ways to celebrate  safely:  "
1181,2020-10-21 15:07:48+00:00,1318932003874574337,"Celebrating Halloween this year? Be sure to take precautions to slow the spread of :
🎃Do not go to parties or gather in large groups
🎃Celebrate outdoors
🎃Wear a face covering over any costume mask
Learn more about celebrating  safely:  "
1182,2021-01-18 17:30:00+00:00,1351220306669694979,"1⃣ Wear a mask. 😷
2⃣ Practice social distancing. ↔️
3⃣ Wash your hands. 👏🧼
These simple steps slow the spread of COVID-19, save lives, and help us to not overwhelm the healthcare system. ♥️"
1183,2021-01-16 21:05:00+00:00,1350549637753671687,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1184,2021-01-15 20:05:00+00:00,1350172150406123521,More than a mask.   
1185,2021-01-09 19:05:00+00:00,1347982723604905984,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1186,2021-01-07 23:35:00+00:00,1347325895527198721,More than a mask.   
1187,2021-01-05 00:35:00+00:00,1346253831391342600,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1188,2020-12-29 20:05:00+00:00,1344011556690960384,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1189,2020-12-29 17:05:00+00:00,1343966258216185862,"1⃣ Wear a mask. 😷
2⃣ Practice social distancing. ↔️
3⃣ Wash your hands. 👏🧼
These simple steps slow the spread of COVID-19, save lives, and help us to not overwhelm the healthcare system. ♥️"
1190,2020-12-29 02:05:00+00:00,1343739765686857731,More than a mask.   
1191,2020-12-26 14:15:00+00:00,1342836312705912833,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1192,2020-12-23 17:35:00+00:00,1341799480748851200,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1193,2020-12-22 17:15:00+00:00,1341432059575844864,"1⃣ Wear a mask. 😷
2⃣ Practice social distancing. ↔️
3⃣ Wash your hands. 👏🧼
These simple steps slow the spread of COVID-19, save lives, and help us to not overwhelm the healthcare system. ♥️"
1194,2020-12-22 16:05:00+00:00,1341414443633135617,"Our holiday advice to you:
-Stay Safe: practice social distancing and wear your mask.
-Celebrate Small: call your extended family instead of visiting.
-Virtual Gift Exchange: ship gifts ahead and host a video unwrapping.
Stay safe, celebrate small!
 "
1195,2020-12-21 02:05:00+00:00,1340840662791565316,More than a mask.   
1196,2020-12-20 13:35:00+00:00,1340651918985596929,"1⃣ Wear a mask. 😷
2⃣ Practice social distancing. ↔️
3⃣ Wash your hands. 👏🧼
These simple steps slow the spread of COVID-19, save lives, and help us to not overwhelm the healthcare system. ♥️"
1197,2020-12-19 20:05:00+00:00,1340387677888258049,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1198,2020-12-17 20:00:35+00:00,1339661792046440461,"Ohio nurses are pleading with us to take this virus seriously. Wear your mask. Practice social distancing. Wash your hands often. To beat this virus, we need your help.   "
1199,2020-12-17 14:45:00+00:00,1339582371952115713,"😷 - mask up whenever outside your home and around other people.
↔️ - keep six feet apart from anyone outside of your immediate household.
👏🧼 - wash your hands with soap and water for at least 20 seconds regularly."
1200,2020-12-16 17:30:00+00:00,1339261507905970176,Why does someone who seems healthy need to wear a mask? Because they could unknowingly spread  – and we wear our masks to protect others. Hog farmer ; physician Dr. Kevin Sharrett explains it.    
1201,2020-12-14 22:05:00+00:00,1338605937754443776,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1202,2020-12-14 20:05:00+00:00,1338575738686091264,Mask wearing makes the difference.   
1203,2020-12-14 16:30:00+00:00,1338521633150042112,"😷 - mask up whenever outside your home and around other people.
↔️ - keep six feet apart from anyone outside of your immediate household.
👏🧼 - wash your hands with soap and water for at least 20 seconds regularly."
1204,2020-12-12 20:05:00+00:00,1337850962841489413,More than a mask.   
1205,2020-12-12 00:15:00+00:00,1337551489401688064,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1206,2020-12-11 17:30:00+00:00,1337449570419273734,I wear this to protect you. Please wear your mask when you're out and around other people.   
1207,2020-12-08 20:05:00+00:00,1336401411643301888,I wear this to protect you. Please wear your mask when you're out and around other people.   
1208,2020-12-07 22:05:00+00:00,1336069222603091970,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1209,2020-12-07 16:15:00+00:00,1335981142114140160,"1⃣ Wear a mask. 😷
2⃣ Practice social distancing. ↔️
3⃣ Wash your hands. 👏🧼
These simple steps slow the spread of COVID-19, save lives, and help us to not overwhelm the healthcare system. ♥️"
1210,2020-12-06 20:15:00+00:00,1335679152033308674,Let's all do our part to make sure hospitals don't get overwhelmed. Stay home whenever possible. Wear your mask. Practice social distancing. Wash your hands frequently. We can do this together.  
1211,2020-12-06 00:15:00+00:00,1335377162078195716,More than a mask.   
1212,2020-12-05 15:15:00+00:00,1335241266766888960,Happy Game Day! Please wear your mask when you're around others.   
1213,2020-12-04 20:15:00+00:00,1334954376629121025,Mask wearing makes the difference.   
1214,2020-12-04 00:05:00+00:00,1334649870267781121,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1215,2020-12-03 17:05:00+00:00,1334544174037680129,"When we stick together, we always win. Please wear your mask when you're around others.  "
1216,2020-12-01 20:05:00+00:00,1333864696621846528,More than a mask.   
1217,2020-12-01 14:30:00+00:00,1333780393368096770,"1⃣ Wear a mask. 😷
2⃣ Practice social distancing. ↔️
3⃣ Wash your hands. 👏🧼
These simple steps slow the spread of COVID-19, save lives, and help us to not overwhelm the healthcare system. ♥️"
1218,2020-11-30 20:05:00+00:00,1333502308693393408,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1219,2020-11-30 17:30:00+00:00,1333463301506830338,Mask wearing makes the difference.   
1220,2020-11-29 16:30:00+00:00,1333085815103254530,"When we stick together, we always win. Please wear your mask when you're around others.  "
1221,2020-11-28 02:05:00+00:00,1332505741798752265,More than a mask.   
1222,2020-11-26 22:05:00+00:00,1332082956165390336,I wear this to protect you. Please wear your mask when you're out and around other people.   
1223,2020-11-26 17:30:00+00:00,1332013751592124417,Why does someone who seems healthy need to wear a mask? Because they could unknowingly spread  – and we wear our masks to protect others. Hog farmer ; physician Dr. Kevin Sharrett explains it.    
1224,2020-11-25 17:35:00+00:00,1331652620398768129,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1225,2020-11-24 16:30:00+00:00,1331273875674460160,I wear this to protect you. Please wear your mask when you're out and around other people.   
1226,2020-11-22 00:15:00+00:00,1330303732064559104,Why does someone who seems healthy need to wear a mask? Because they could unknowingly spread  – and we wear our masks to protect others. Hog farmer ; physician Dr. Kevin Sharrett explains it.    
1227,2020-11-21 16:05:00+00:00,1330180419875049472,"When we stick together, we always win. Please wear your mask when you're around others.  "
1228,2020-11-21 15:05:00+00:00,1330165320590393344,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1229,2020-11-20 15:15:00+00:00,1329805449558970387,I wear this to protect you. Please wear your mask when you're out and around other people.   
1230,2020-11-19 17:15:00+00:00,1329473260426301440,"When we stick together, we always win. Please wear your mask when you're around others.  "
1231,2020-11-19 13:37:22+00:00,1329418492454596610,Show your appreciation to the healthcare workers on the front lines of combating COVID-19. We need everyone to do their part. This is serious. Wear your mask.    
1232,2020-11-18 16:05:00+00:00,1329093256299352066,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1233,2020-11-18 00:05:00+00:00,1328851664435113990,I wear this to protect you. Please wear your mask when you're out and around other people.   
1234,2020-11-15 18:30:00+00:00,1328042582778241024,Why does someone who seems healthy need to wear a mask? Because they could unknowingly spread  – and we wear our masks to protect others. Hog farmer ; physician Dr. Kevin Sharrett explains it.    
1235,2020-11-15 02:05:00+00:00,1327794699768270849,"When we stick together, we always win. Please wear your mask when you're around others.  "
1236,2020-11-14 22:05:00+00:00,1327734302159687685,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1237,2020-11-14 02:05:00+00:00,1327432311835594757,I wear this to protect you. Please wear your mask when you're out and around other people.   
1238,2020-11-13 02:05:00+00:00,1327069924204834816,"When we stick together, we always win. Please wear your mask when you're around others.  "
1239,2020-11-12 16:10:16+00:00,1326920257127198726,Your bubble is much larger than you might think. Continue following COVID-19 precautions: wear your mask; practice social distancing; wash your hands regularly; and don't gather in large groups. We can do this together.    
1240,2020-11-11 17:05:00+00:00,1326571641288105984,More than a mask.   
1241,2020-11-10 20:05:00+00:00,1326254551431786497,I wear this to protect you. Please wear your mask when you're out and around other people.   
1242,2020-11-09 16:00:00+00:00,1325830509784682499,"When we stick together, we always win. Please wear your mask when you're around others.  "
1243,2020-11-09 00:05:00+00:00,1325590173481046016,More than a mask.   
1244,2020-11-08 15:05:00+00:00,1325454278266290176,I wear this to protect you. Please wear your mask when you're out and around other people.   
1245,2020-11-07 20:05:00+00:00,1325167387667263489,"When we stick together, we always win. Please wear your mask when you're around others.  "
1246,2020-11-07 16:05:00+00:00,1325106990050283527,Why does someone who seems healthy need to wear a mask? Because they could unknowingly spread  – and we wear our masks to protect others. Hog farmer ;  physician Dr. Kevin Sharrett explains it.    
1247,2020-11-06 15:05:00+00:00,1324729502623277057,More than a mask.   
1248,2020-11-03 22:05:00+00:00,1323748035415871489,Why does someone who seems healthy need to wear a mask? Because they could unknowingly spread  – and we wear our masks to protect others. Hog farmer ;  physician Dr. Kevin Sharrett explains it.    
1249,2020-11-03 20:00:00+00:00,1323716578840465410,More than a mask.   
1250,2020-11-03 13:30:00+00:00,1323618432160534528,I wear this to protect you. Please wear your mask when you're out and around other people.   
1251,2020-11-01 18:15:00+00:00,1322965378356584448,": Does wearing a mask work? “The mask is one of the best defense tools that we have ; studies show conclusively that wearing a mask not only protects those around you, but also, to a lesser degree, protects you.” -Dr. Kevin Sharrett, physician ; hog farmer  "
1252,2020-10-31 21:05:00+00:00,1322645772169596929,I wear this to protect you. Please wear your mask when you're out.   
